base_name,GT_to_Completed_Percentage,Completed_to_GT_Percentage
ground_779_gt.ply,81.73828125,27.736686390532544
ground_503_gt.ply,86.71875,30.36242603550296
ground_714_gt.ply,87.548828125,31.077416173570022
ground_118_gt.ply,89.55078125,30.288461538461537
ground_256_gt.ply,85.693359375,34.99753451676529
ground_53_gt.ply,89.74609375,35.428994082840234
ground_392_gt.ply,81.8359375,32.06360946745562
ground_768_gt.ply,86.62109375,29.511834319526624
ground_780_gt.ply,88.8671875,33.78944773175542
ground_637_gt.ply,87.548828125,34.0853057199211
ground_592_gt.ply,84.619140625,31.8663708086785
ground_512_gt.ply,86.376953125,31.22534516765286
ground_17_gt.ply,88.818359375,36.72337278106509
ground_733_gt.ply,79.052734375,24.00147928994083
ground_794_gt.ply,86.5234375,30.473372781065088
ground_548_gt.ply,83.251953125,31.91568047337278
ground_332_gt.ply,89.84375,32.273175542406314
ground_423_gt.ply,85.3515625,31.755424063116372
ground_153_gt.ply,87.3046875,31.139053254437872
ground_136_gt.ply,87.890625,32.33481262327416
ground_379_gt.ply,91.69921875,31.89102564102564
ground_619_gt.ply,86.5234375,30.004930966469427
ground_391_gt.ply,92.67578125,35.86045364891518
ground_537_gt.ply,89.990234375,32.642998027613416
ground_344_gt.ply,87.060546875,32.55670611439842
ground_359_gt.ply,86.42578125,30.806213017751478
ground_471_gt.ply,86.328125,30.3870808678501
ground_519_gt.ply,83.49609375,34.294871794871796
ground_560_gt.ply,86.376953125,31.02810650887574
ground_553_gt.ply,87.060546875,32.18688362919132
ground_382_gt.ply,83.203125,28.488658777120317
ground_510_gt.ply,89.599609375,32.32248520710059
ground_481_gt.ply,90.185546875,38.28895463510848
ground_427_gt.ply,89.453125,29.99260355029586
ground_66_gt.ply,85.05859375,34.94822485207101
ground_788_gt.ply,81.005859375,32.32248520710059
ground_719_gt.ply,88.623046875,33.07445759368836
ground_329_gt.ply,90.673828125,30.066568047337277
ground_808_gt.ply,85.400390625,34.023668639053255
ground_45_gt.ply,92.08984375,36.84664694280079
ground_399_gt.ply,90.4296875,31.607495069033533
ground_801_gt.ply,83.88671875,28.821499013806708
ground_100_gt.ply,86.5234375,31.04043392504931
ground_50_gt.ply,93.603515625,36.30424063116371
ground_318_gt.ply,87.744140625,32.951183431952664
ground_805_gt.ply,84.1796875,30.498027613412226
ground_404_gt.ply,91.259765625,32.19921104536489
ground_500_gt.ply,88.916015625,32.44575936883629
ground_243_gt.ply,83.642578125,29.536489151873766
ground_724_gt.ply,88.671875,33.25936883629191
ground_538_gt.ply,91.259765625,34.80029585798817
ground_335_gt.ply,91.69921875,36.58777120315582
ground_7_gt.ply,87.841796875,29.252958579881653
ground_176_gt.ply,89.794921875,33.3086785009862
ground_267_gt.ply,83.69140625,30.251479289940832
ground_107_gt.ply,88.4765625,32.58136094674556
ground_585_gt.ply,91.455078125,35.36735700197239
ground_73_gt.ply,86.669921875,31.348619329388562
ground_54_gt.ply,85.205078125,31.44723865877712
ground_197_gt.ply,85.546875,31.41025641025641
ground_345_gt.ply,89.599609375,32.39644970414201
ground_730_gt.ply,88.57421875,32.08826429980276
ground_704_gt.ply,88.28125,32.06360946745562
ground_672_gt.ply,83.203125,30.04191321499014
ground_222_gt.ply,84.619140625,30.189842209072975
ground_726_gt.ply,85.009765625,29.351577909270215
ground_767_gt.ply,88.037109375,31.176035502958584
ground_55_gt.ply,89.306640625,31.92800788954635
ground_205_gt.ply,89.501953125,32.03895463510848
ground_770_gt.ply,86.81640625,31.28698224852071
ground_476_gt.ply,92.28515625,31.545857988165682
ground_33_gt.ply,87.59765625,31.755424063116372
ground_363_gt.ply,84.814453125,28.53796844181459
ground_67_gt.ply,88.623046875,36.785009861932934
ground_203_gt.ply,84.27734375,30.535009861932938
ground_760_gt.ply,87.255859375,35.120808678500985
ground_437_gt.ply,88.37890625,34.196252465483234
ground_460_gt.ply,87.548828125,31.360946745562128
ground_58_gt.ply,86.1328125,29.166666666666668
ground_304_gt.ply,89.208984375,32.44575936883629
ground_6_gt.ply,84.423828125,31.65680473372781
ground_527_gt.ply,85.595703125,30.806213017751478
ground_356_gt.ply,89.6484375,34.5414201183432
ground_76_gt.ply,87.255859375,34.467455621301774
ground_248_gt.ply,89.306640625,36.43984220907298
ground_104_gt.ply,91.30859375,32.642998027613416
ground_522_gt.ply,88.8671875,31.31163708086785
ground_11_gt.ply,90.33203125,37.32741617357002
ground_216_gt.ply,85.83984375,34.06065088757396
ground_129_gt.ply,83.984375,30.35009861932939
ground_386_gt.ply,86.181640625,33.75246548323471
ground_591_gt.ply,85.83984375,31.94033530571992
ground_79_gt.ply,90.185546875,35.23175542406312
ground_204_gt.ply,87.841796875,36.31656804733728
ground_787_gt.ply,87.939453125,34.40581854043393
ground_111_gt.ply,91.064453125,34.88658777120315
ground_110_gt.ply,85.302734375,35.67554240631164
ground_338_gt.ply,86.1328125,28.081854043392507
ground_340_gt.ply,91.845703125,36.69871794871795
ground_432_gt.ply,88.28125,30.226824457593686
ground_114_gt.ply,88.4765625,32.76627218934911
ground_239_gt.ply,88.427734375,30.485700197238657
ground_227_gt.ply,85.15625,31.92800788954635
ground_78_gt.ply,87.6953125,30.17751479289941
ground_127_gt.ply,88.720703125,32.90187376725838
ground_242_gt.ply,80.46875,28.488658777120317
ground_487_gt.ply,87.255859375,32.06360946745562
ground_797_gt.ply,79.638671875,28.698224852071007
ground_665_gt.ply,86.71875,32.70463510848126
ground_631_gt.ply,87.548828125,29.672090729783037
ground_737_gt.ply,86.083984375,31.952662721893493
ground_660_gt.ply,81.93359375,28.291420118343197
ground_611_gt.ply,82.6171875,29.228303747534518
ground_774_gt.ply,79.78515625,26.836785009861934
ground_191_gt.ply,89.2578125,30.52268244575937
ground_51_gt.ply,86.71875,32.07593688362919
ground_646_gt.ply,85.83984375,31.45956607495069
ground_651_gt.ply,84.27734375,34.035996055226825
ground_348_gt.ply,87.646484375,34.196252465483234
ground_693_gt.ply,84.375,30.1405325443787
ground_193_gt.ply,90.478515625,30.84319526627219
ground_791_gt.ply,83.740234375,30.189842209072975
ground_347_gt.ply,87.255859375,31.755424063116372
ground_25_gt.ply,85.107421875,31.45956607495069
ground_262_gt.ply,85.7421875,30.83086785009862
ground_515_gt.ply,82.568359375,29.2776134122288
ground_187_gt.ply,89.404296875,32.61834319526627
ground_141_gt.ply,91.69921875,35.99605522682446
ground_412_gt.ply,85.400390625,26.9723865877712
ground_301_gt.ply,91.30859375,36.30424063116371
ground_482_gt.ply,89.306640625,31.68145956607495
ground_64_gt.ply,85.302734375,33.086785009861934
ground_168_gt.ply,85.498046875,31.323964497041416
ground_552_gt.ply,84.228515625,33.456607495069036
ground_233_gt.ply,92.724609375,34.93589743589743
ground_381_gt.ply,91.69921875,35.31804733727811
ground_618_gt.ply,84.814453125,31.20069033530572
ground_333_gt.ply,90.72265625,35.23175542406312
ground_323_gt.ply,89.208984375,32.642998027613416
ground_465_gt.ply,88.330078125,33.27169625246548
ground_663_gt.ply,84.521484375,29.820019723865876
ground_644_gt.ply,86.81640625,31.65680473372781
ground_189_gt.ply,90.185546875,34.578402366863905
ground_684_gt.ply,87.20703125,34.442800788954635
ground_138_gt.ply,84.66796875,34.01134122287968
ground_658_gt.ply,83.544921875,29.178994082840237
ground_727_gt.ply,82.568359375,32.82790927021696
ground_563_gt.ply,90.33203125,35.293392504930964
ground_342_gt.ply,88.134765625,29.203648915187376
ground_235_gt.ply,84.326171875,30.58431952662722
ground_456_gt.ply,86.279296875,30.6336291913215
ground_493_gt.ply,81.982421875,30.39940828402367
ground_274_gt.ply,85.7421875,34.22090729783038
ground_642_gt.ply,83.935546875,31.87869822485207
ground_464_gt.ply,92.578125,37.11785009861933
ground_725_gt.ply,86.767578125,27.785996055226825
ground_686_gt.ply,87.20703125,36.624753451676526
ground_385_gt.ply,95.01953125,34.578402366863905
ground_292_gt.ply,86.71875,30.84319526627219
ground_157_gt.ply,92.7734375,39.43540433925049
ground_137_gt.ply,89.84375,30.62130177514793
ground_649_gt.ply,82.275390625,27.625739644970416
ground_689_gt.ply,84.033203125,33.210059171597635
ground_403_gt.ply,88.4765625,33.604536489151876
ground_255_gt.ply,85.7421875,29.721400394477314
ground_570_gt.ply,73.095703125,24.83974358974359
ground_526_gt.ply,87.109375,29.647435897435898
ground_564_gt.ply,86.62109375,30.473372781065088
ground_123_gt.ply,85.498046875,29.178994082840237
ground_603_gt.ply,87.5,30.1405325443787
ground_716_gt.ply,84.130859375,31.65680473372781
ground_657_gt.ply,86.181640625,31.126725838264303
ground_769_gt.ply,87.939453125,35.392011834319526
ground_101_gt.ply,83.3984375,31.44723865877712
ground_291_gt.ply,82.421875,27.44082840236686
ground_462_gt.ply,70.361328125,15.409270216962526
ground_698_gt.ply,87.939453125,32.40877712031558
ground_365_gt.ply,86.9140625,32.08826429980276
ground_753_gt.ply,83.984375,30.029585798816566
ground_238_gt.ply,91.259765625,34.49211045364892
ground_130_gt.ply,87.744140625,33.56755424063117
ground_457_gt.ply,89.111328125,30.473372781065088
ground_231_gt.ply,81.298828125,28.957100591715978
ground_221_gt.ply,88.28125,32.679980276134124
ground_559_gt.ply,89.35546875,32.22386587771203
ground_24_gt.ply,86.71875,34.73865877712032
ground_542_gt.ply,86.71875,32.532051282051285
ground_739_gt.ply,87.79296875,33.616863905325445
ground_549_gt.ply,89.013671875,32.532051282051285
ground_230_gt.ply,83.3984375,30.904832347140037
ground_470_gt.ply,87.40234375,31.4965483234714
ground_506_gt.ply,85.25390625,33.16074950690335
ground_517_gt.ply,86.865234375,30.941814595660748
ground_215_gt.ply,88.818359375,34.93589743589743
ground_212_gt.ply,90.185546875,33.92504930966469
ground_41_gt.ply,90.966796875,33.07445759368836
ground_703_gt.ply,89.74609375,36.45216962524655
ground_525_gt.ply,88.57421875,35.36735700197239
ground_409_gt.ply,88.671875,32.951183431952664
ground_360_gt.ply,88.8671875,32.22386587771203
ground_281_gt.ply,86.474609375,30.078895463510847
ground_317_gt.ply,86.23046875,31.91568047337278
ground_122_gt.ply,87.98828125,29.598126232741617
ground_13_gt.ply,90.0390625,34.76331360946745
ground_635_gt.ply,89.35546875,35.1947731755424
ground_623_gt.ply,91.162109375,35.61390532544378
ground_543_gt.ply,80.859375,33.44428007889546
ground_520_gt.ply,86.669921875,33.11143984220907
ground_4_gt.ply,92.578125,36.19329388560158
ground_396_gt.ply,91.6015625,36.58777120315582
ground_734_gt.ply,85.9375,33.357988165680474
ground_84_gt.ply,91.2109375,33.740138067061146
ground_167_gt.ply,85.64453125,29.142011834319526
ground_587_gt.ply,89.306640625,31.854043392504934
ground_352_gt.ply,78.466796875,23.064595660749507
ground_244_gt.ply,85.15625,29.26528599605523
ground_744_gt.ply,87.744140625,31.78007889546351
ground_173_gt.ply,87.98828125,34.76331360946745
ground_655_gt.ply,87.158203125,34.714003944773175
ground_98_gt.ply,92.333984375,36.67406311637081
ground_71_gt.ply,92.138671875,34.048323471400394
ground_139_gt.ply,93.1640625,37.59861932938856
ground_706_gt.ply,81.201171875,30.756903353057197
ground_799_gt.ply,87.3046875,30.276134122287967
ground_609_gt.ply,84.814453125,29.228303747534518
ground_395_gt.ply,89.404296875,35.515285996055226
ground_674_gt.ply,83.056640625,30.904832347140037
ground_371_gt.ply,87.353515625,29.73372781065089
ground_30_gt.ply,89.35546875,32.815581854043394
ground_647_gt.ply,67.48046875,22.287968441814595
ground_150_gt.ply,94.287109375,36.30424063116371
ground_18_gt.ply,90.576171875,33.86341222879685
ground_305_gt.ply,86.572265625,32.963510848126234
ground_547_gt.ply,84.765625,27.810650887573964
ground_558_gt.ply,84.9609375,32.9758382642998
ground_236_gt.ply,87.353515625,33.93737672583826
ground_311_gt.ply,87.548828125,35.82347140039448
ground_418_gt.ply,89.0625,40.544871794871796
ground_666_gt.ply,88.427734375,32.679980276134124
ground_490_gt.ply,86.962890625,34.78796844181459
ground_574_gt.ply,86.962890625,31.126725838264303
ground_184_gt.ply,87.98828125,31.9896449704142
ground_190_gt.ply,74.560546875,26.910749506903354
ground_532_gt.ply,84.423828125,33.01282051282051
ground_299_gt.ply,83.203125,30.867850098619332
ground_149_gt.ply,92.67578125,36.7603550295858
ground_300_gt.ply,86.376953125,36.612426035502956
ground_253_gt.ply,83.203125,29.820019723865876
ground_42_gt.ply,87.20703125,35.49063116370809
ground_384_gt.ply,90.72265625,32.01429980276134
ground_776_gt.ply,86.376953125,33.14842209072978
ground_757_gt.ply,83.740234375,28.439349112426036
ground_172_gt.ply,89.453125,35.798816568047336
ground_74_gt.ply,89.697265625,33.97435897435898
ground_200_gt.ply,84.1796875,30.76923076923077
ground_331_gt.ply,90.33203125,32.70463510848126
ground_705_gt.ply,87.109375,34.12228796844182
ground_328_gt.ply,92.236328125,36.600098619329394
ground_648_gt.ply,87.841796875,33.96203155818541
ground_120_gt.ply,89.74609375,33.54289940828402
ground_700_gt.ply,85.205078125,27.490138067061142
ground_524_gt.ply,88.525390625,36.66173570019724
ground_156_gt.ply,91.943359375,33.17307692307692
ground_417_gt.ply,90.576171875,31.632149901380668
ground_92_gt.ply,89.794921875,33.3086785009862
ground_280_gt.ply,77.978515625,27.773668639053255
ground_475_gt.ply,89.55078125,32.371794871794876
ground_680_gt.ply,90.4296875,32.01429980276134
ground_229_gt.ply,86.279296875,34.65236686390533
ground_330_gt.ply,85.44921875,33.468934911242606
ground_613_gt.ply,82.8125,28.365384615384613
ground_307_gt.ply,93.65234375,36.32889546351085
ground_21_gt.ply,84.423828125,28.920118343195266
ground_297_gt.ply,84.47265625,31.4965483234714
ground_282_gt.ply,87.255859375,31.4965483234714
ground_91_gt.ply,87.646484375,30.39940828402367
ground_8_gt.ply,88.0859375,30.954142011834318
ground_441_gt.ply,92.822265625,34.89891518737673
ground_694_gt.ply,85.791015625,31.595167652859963
ground_751_gt.ply,91.162109375,33.75246548323471
ground_259_gt.ply,77.34375,19.57593688362919
ground_472_gt.ply,89.84375,37.06854043392505
ground_567_gt.ply,87.451171875,31.817061143984223
ground_99_gt.ply,85.7421875,33.97435897435898
ground_246_gt.ply,88.28125,35.959072978303745
ground_584_gt.ply,83.88671875,31.43491124260355
ground_804_gt.ply,85.400390625,29.191321499013807
ground_174_gt.ply,91.9921875,31.97731755424063
ground_586_gt.ply,87.255859375,33.456607495069036
ground_616_gt.ply,85.693359375,32.519723865877715
ground_270_gt.ply,86.083984375,30.892504930966467
ground_302_gt.ply,86.5234375,34.38116370808679
ground_171_gt.ply,93.701171875,37.82051282051282
ground_206_gt.ply,91.40625,34.88658777120315
ground_588_gt.ply,88.57421875,33.43195266272189
ground_766_gt.ply,89.892578125,32.33481262327416
ground_748_gt.ply,88.818359375,34.282544378698226
ground_128_gt.ply,86.42578125,31.348619329388562
ground_682_gt.ply,87.5,35.09615384615385
ground_771_gt.ply,84.27734375,28.168145956607493
ground_429_gt.ply,92.48046875,32.56903353057199
ground_208_gt.ply,84.08203125,31.64447731755424
ground_546_gt.ply,87.40234375,30.251479289940832
ground_46_gt.ply,89.404296875,32.66765285996055
ground_735_gt.ply,85.595703125,31.743096646942803
ground_720_gt.ply,81.54296875,28.377712031558183
ground_424_gt.ply,92.28515625,31.82938856015779
ground_718_gt.ply,81.494140625,28.217455621301774
ground_65_gt.ply,89.794921875,31.08974358974359
ground_671_gt.ply,83.935546875,28.427021696252464
ground_296_gt.ply,87.40234375,33.740138067061146
ground_346_gt.ply,89.990234375,34.578402366863905
ground_495_gt.ply,81.8359375,31.06508875739645
ground_59_gt.ply,91.11328125,33.00049309664694
ground_1_gt.ply,90.673828125,33.197731755424066
ground_749_gt.ply,86.279296875,31.52120315581854
ground_183_gt.ply,88.8671875,33.222386587771204
ground_758_gt.ply,85.3515625,29.770710059171595
ground_667_gt.ply,88.427734375,33.80177514792899
ground_511_gt.ply,83.984375,27.588757396449704
ground_245_gt.ply,88.8671875,30.58431952662722
ground_116_gt.ply,87.6953125,31.114398422090726
ground_494_gt.ply,85.009765625,30.57199211045365
ground_401_gt.ply,76.416015625,19.859467455621303
ground_362_gt.ply,91.259765625,32.679980276134124
ground_218_gt.ply,89.404296875,33.33333333333333
ground_650_gt.ply,88.134765625,30.71992110453649
ground_119_gt.ply,90.33203125,30.30078895463511
ground_413_gt.ply,85.009765625,26.849112426035504
ground_554_gt.ply,86.181640625,35.72485207100592
ground_800_gt.ply,92.138671875,38.104043392504934
ground_188_gt.ply,92.28515625,34.36883629191321
ground_761_gt.ply,90.0390625,33.39497041420118
ground_605_gt.ply,89.6484375,33.456607495069036
ground_32_gt.ply,90.0390625,35.18244575936883
ground_702_gt.ply,85.15625,29.252958579881653
ground_314_gt.ply,90.625,31.71844181459566
ground_214_gt.ply,85.25390625,33.357988165680474
ground_364_gt.ply,86.767578125,30.71992110453649
ground_251_gt.ply,78.80859375,24.8767258382643
ground_85_gt.ply,89.94140625,34.39349112426036
ground_446_gt.ply,88.330078125,32.70463510848126
ground_566_gt.ply,84.08203125,29.83234714003945
ground_298_gt.ply,85.595703125,31.484220907297832
ground_97_gt.ply,86.669921875,27.65039447731755
ground_450_gt.ply,91.259765625,35.46597633136095
ground_750_gt.ply,87.060546875,32.19921104536489
ground_3_gt.ply,91.455078125,32.45808678500986
ground_683_gt.ply,85.009765625,28.685897435897434
ground_690_gt.ply,84.5703125,27.699704142011832
ground_309_gt.ply,87.01171875,31.41025641025641
ground_736_gt.ply,89.16015625,33.67850098619329
ground_87_gt.ply,87.40234375,34.319526627218934
ground_485_gt.ply,88.818359375,31.077416173570022
ground_372_gt.ply,91.162109375,36.378205128205124
ground_154_gt.ply,89.2578125,31.385601577909274
ground_194_gt.ply,86.669921875,33.99901380670612
ground_117_gt.ply,84.1796875,32.43343195266272
ground_550_gt.ply,83.251953125,27.366863905325445
ground_247_gt.ply,85.205078125,31.607495069033533
ground_219_gt.ply,85.009765625,31.87869822485207
ground_31_gt.ply,91.064453125,31.04043392504931
ground_504_gt.ply,88.037109375,33.01282051282051
ground_654_gt.ply,86.328125,33.81410256410257
ground_252_gt.ply,85.205078125,32.84023668639053
ground_135_gt.ply,88.037109375,31.97731755424063
ground_679_gt.ply,81.34765625,30.645956607495066
ground_213_gt.ply,88.671875,35.133136094674555
ground_713_gt.ply,85.205078125,30.42406311637081
ground_81_gt.ply,87.353515625,30.325443786982248
ground_414_gt.ply,88.818359375,30.448717948717945
ground_202_gt.ply,84.326171875,30.35009861932939
ground_577_gt.ply,89.794921875,34.849605522682445
ground_19_gt.ply,92.08984375,34.80029585798817
ground_224_gt.ply,91.2109375,32.43343195266272
ground_389_gt.ply,85.107421875,28.883136094674555
ground_772_gt.ply,85.7421875,29.99260355029586
ground_447_gt.ply,87.890625,31.20069033530572
ground_497_gt.ply,86.669921875,30.941814595660748
ground_269_gt.ply,86.42578125,30.485700197238657
ground_489_gt.ply,85.595703125,28.550295857988168
ground_377_gt.ply,92.041015625,34.40581854043393
ground_523_gt.ply,80.2734375,27.120315581854044
ground_94_gt.ply,87.109375,34.985207100591715
ground_773_gt.ply,87.939453125,34.40581854043393
ground_182_gt.ply,87.20703125,34.93589743589743
ground_357_gt.ply,87.060546875,26.787475345167657
ground_421_gt.ply,83.7890625,26.09714003944773
ground_561_gt.ply,87.255859375,30.58431952662722
ground_75_gt.ply,87.79296875,30.8801775147929
ground_430_gt.ply,91.259765625,34.553747534516766
ground_121_gt.ply,87.109375,30.39940828402367
ground_353_gt.ply,88.37890625,30.41173570019724
ground_225_gt.ply,88.18359375,32.112919132149905
ground_369_gt.ply,91.30859375,37.89447731755424
ground_20_gt.ply,90.966796875,35.41666666666667
ground_12_gt.ply,91.650390625,31.817061143984223
ground_480_gt.ply,89.0625,32.544378698224854
ground_668_gt.ply,88.18359375,33.56755424063117
ground_628_gt.ply,88.525390625,32.33481262327416
ground_664_gt.ply,89.208984375,33.12376725838264
ground_453_gt.ply,87.744140625,31.804733727810653
ground_27_gt.ply,89.2578125,35.687869822485204
ground_142_gt.ply,90.185546875,35.05917159763314
ground_710_gt.ply,85.400390625,32.49506903353057
mean_percentages,87.30438609182099,32.23310383032605
